Repo,Link,Archived,Creation Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments,,,,,,,,,,,
gulabpatel/NLP_transformers,https://github.com/gulabpatel/NLP_transformers,FALSE,10/21/2020 19:42,"['huggingface-transformers', 'classification', 'english-hindi-translation', 'speech-transcripts', 'tableqa', 'weighandbiases', 'summarization', 'qa', 'mbart', 'mbart50', 'm2m100', 'semantic-search', 'sentence-embedding', 'sentence-similarity', 'sentence-transformer', 'text-clustering', 'gpt-3', 'wandb']",6,1,1,0,1,Jupyter Notebook,862,0,0,1,0,28,0,0,0,,,,,,,,,,,
entbappy/Object-Tracking-PyTorch-YOLOv5-DeepSort,https://github.com/entbappy/Object-Tracking-PyTorch-YOLOv5-DeepSort,FALSE,12/5/2021 9:52,[],6,1,1,0,1,Jupyter Notebook,114375,0,0,1,0,3,0,0,0,,,,,,,,,,,
boostcampaitech2/final-project-level3-nlp-12,https://github.com/boostcampaitech2/final-project-level3-nlp-12,FALSE,11/19/2021 2:00,[],6,7,4,0,7,Jupyter Notebook,78204,0,0,11,0,81,0,0,0,,,,,,,,,,,
markub3327/rl-toolkit,https://github.com/markub3327/rl-toolkit,FALSE,11/23/2020 13:18,"['openai-gym', 'tensorflow2', 'sac', 'reinforcement-learning', 'rl-agents', 'docker', 'gsde', 'rl-algorithms', 'rl-toolkit', 'ml', 'soft-actor-critic', 'wandb', 'rl', 'pybullet', 'reverb', 'truncated-quantile-critics', 'tensorflow', 'deep-learning']",9,2,2,8,2,Python,149232,0,0,5,11,1060,0,0,0,,,,,,,,,,,
Andrew-Brown1/E2EVE,https://github.com/Andrew-Brown1/E2EVE,FALSE,5/3/2022 10:11,[],35,13,2,0,1,Python,69,3,0,1,0,7,0,0,0,,,,,,,,,,,
shariqiqbal2810/ALMA,https://github.com/shariqiqbal2810/ALMA,FALSE,9/24/2022 14:20,[],5,1,0,0,1,Python,346,0,0,1,0,2,0,0,0,,,,,,,,,,,
learning-at-home/dalle-hivemind,https://github.com/learning-at-home/dalle-hivemind,FALSE,11/2/2021 18:38,[],18,2,0,0,5,Python,58,2,1,7,0,39,0,0,0,,,,,,,,,,,
argonne-lcf/sdl_workshop,https://github.com/argonne-lcf/sdl_workshop,FALSE,9/24/2020 15:55,[],34,19,26,1,18,Jupyter Notebook,143657,0,0,5,3,678,0,0,0,,,,,,,,,,,
onehahaha756/yolov5_rotation,https://github.com/onehahaha756/yolov5_rotation,FALSE,7/26/2021 12:31,[],67,3,11,0,117,Python,18057,14,0,5,0,1265,0,0,0,,,,,,,,,,,
captain-pool/hydra-example,https://github.com/captain-pool/hydra-example,FALSE,1/28/2022 13:27,[],9,1,2,0,1,Python,32,1,0,1,0,22,0,0,0,,,,,,,,,,,
Deci-AI/super-gradients,https://github.com/Deci-AI/super-gradients,FALSE,11/28/2021 7:58,"['deep-learning', 'neural-network', 'pretrained-weights', 'pretrained-models', 'pytorch', 'object-detection', 'image-classification', 'computer-vision', 'semantic-segmentation', 'imagenet', 'transfer-learning']",469,17,44,26,21,Jupyter Notebook,106501,13,10,96,341,1413,2,0,358,,,,,,,,,,,
THUDM/KOBE,https://github.com/THUDM/KOBE,FALSE,3/29/2019 11:26,"['text-generation', 'personalization', 'knowledge-graph', 'generative-models', 'sequence-to-sequence']",208,7,63,1,1,Python,848,1,0,2,1,81,0,0,0,,,,,,,,,,,
Tobigs-team/EmoGET_tobigticon,https://github.com/Tobigs-team/EmoGET_tobigticon,FALSE,1/21/2021 2:51,[],8,1,8,0,8,Python,157686,0,0,1,0,72,0,0,0,,,,,,,,,,,
Muennighoff/vilio,https://github.com/Muennighoff/vilio,FALSE,10/28/2020 8:17,"['ernie-vil', 'lxmert', 'visualbert', 'uniter', 'oscar', 'vision-and-language', 'transformers']",75,1,28,0,2,Python,10883,7,1,1,0,373,0,0,0,,,,,,,,,,,
daniellawson9999/online-decision-transformer,https://github.com/daniellawson9999/online-decision-transformer,FALSE,7/13/2022 19:57,[],18,1,2,0,1,Python,73724,2,0,1,0,9,0,0,0,,,,,,,,,,,
royorel/StyleSDF,https://github.com/royorel/StyleSDF,FALSE,11/26/2021 4:33,[],424,30,41,0,2,Python,3097,8,1,1,0,30,0,0,1,,,,,,,,,,,
CUMLSec/trex,https://github.com/CUMLSec/trex,FALSE,12/27/2020 1:05,[],56,7,12,0,1,Python,36936,15,0,1,0,35,1,0,0,,,,,,,,,,,
yilinglou/Grace,https://github.com/yilinglou/Grace,FALSE,6/15/2021 7:02,[],6,1,2,0,1,Python,51,0,0,1,0,11,0,0,0,,,,,,,,,,,
princeton-nlp/DataMUX,https://github.com/princeton-nlp/DataMUX,FALSE,2/11/2022 19:42,"['deep-learning', 'pytorch']",44,6,7,0,2,Jupyter Notebook,3107,0,0,2,0,21,0,0,17,,,,,,,,,,,
RizwanMunawar/yolov7-object-tracking,https://github.com/RizwanMunawar/yolov7-object-tracking,FALSE,8/21/2022 13:38,"['deep-learning', 'object-detection', 'opencv-python', 'tracking-algorithm', 'yolov7']",155,8,50,1,4,Python,174,0,0,1,1,32,0,0,0,,,,,,,,,,,
lcosmo/DGM_pytorch,https://github.com/lcosmo/DGM_pytorch,FALSE,12/16/2021 12:43,[],13,3,6,0,1,C++,6519,2,0,1,0,19,0,0,0,,,,,,,,,,,
midasklr/yolov5ds,https://github.com/midasklr/yolov5ds,FALSE,12/16/2021 8:58,[],132,2,31,1,1,Python,2458,19,1,1,1,12,0,0,0,,,,,,,,,,,
MACderRu/HyperDomainNet,https://github.com/MACderRu/HyperDomainNet,FALSE,10/2/2022 20:04,"['generative-adversarial-network', 'neurips-2022', 'stylegan2', 'domain-adaptation']",62,3,4,0,2,Python,57359,0,0,1,0,52,0,0,0,,,,,,,,,,,
LahiRumesh/simple_cnn,https://github.com/LahiRumesh/simple_cnn,FALSE,8/14/2020 7:25,"['cnn', 'computer-vision', 'computervision', 'convolutional-neural-networks', 'deep-learning', 'deeplearning', 'image-classification', 'imageclassification', 'neuralnetwork', 'onnx', 'onnxruntime', 'pytorch', 'resnet', 'transfer-learning', 'transferlearning', 'vgg']",9,2,2,0,1,Python,60,0,0,1,0,51,0,0,0,,,,,,,,,,,
young-geng/m3ae_public,https://github.com/young-geng/m3ae_public,FALSE,7/21/2022 6:22,"['computer-vision', 'flax', 'jax', 'natural-language-processing', 'transformers']",26,4,1,0,2,Python,43,2,0,1,0,7,0,0,0,,,,,,,,,,,
nvnnghia/siim2021,https://github.com/nvnnghia/siim2021,FALSE,5/31/2021 2:15,[],8,4,1,0,4,Python,46291,0,0,5,0,61,0,0,0,,,,,,,,,,,
isl-org/OpenBot,https://github.com/isl-org/OpenBot,FALSE,7/31/2020 9:46,"['openbot', 'android', 'smartphone', 'robot', 'robotics', 'education', 'research', 'arduino', 'deeplearning']",2280,146,411,9,21,Java,116890,14,3,3,9,963,3,0,0,,,,,,,,,,,
StanfordASL/neural-network-lyapunov,https://github.com/StanfordASL/neural-network-lyapunov,FALSE,9/23/2019 22:16,"['neural-network', 'robotics', 'verification', 'lyapunov-functions']",78,5,18,0,3,Python,117429,5,3,25,0,426,2,0,0,,,,,,,,,,,
Hzzone/ProPos,https://github.com/Hzzone/ProPos,FALSE,11/23/2021 8:29,[],20,2,1,0,1,Python,2715,0,0,2,0,3,0,0,2,,,,,,,,,,,
mkirchler/transferGWAS,https://github.com/mkirchler/transferGWAS,FALSE,9/22/2020 11:28,[],7,1,3,0,1,Python,19523,0,0,1,0,48,0,0,0,,,,,,,,,,,
nadeemlab/CIR,https://github.com/nadeemlab/CIR,FALSE,1/31/2022 16:13,"['python', 'cancer-imaging-research', 'clinical-interpretation-algorithm', 'computational-imaging', 'deep-learning', 'feature-extraction', 'interpretability', 'interpretable-deep-learning', 'medical-imaging', 'medical-imaging-datasets', 'radiomics', 'radiomics-feature-extraction', 'radiomics-features', 'pytorch-implementation']",9,4,2,0,3,Python,2149,0,0,2,0,69,0,0,0,,,,,,,,,,,
yudasong/briee,https://github.com/yudasong/briee,FALSE,1/24/2022 19:27,"['reinforcement-learning', 'representation-learning', 'rl-theory', 'multitask-learning']",8,2,1,0,1,Python,30,0,0,2,0,4,0,0,0,,,,,,,,,,,
powerycy/TPlinker-ycy,https://github.com/powerycy/TPlinker-ycy,FALSE,2/4/2021 3:25,[],46,3,11,0,1,Jupyter Notebook,50012,4,0,1,0,16,0,0,0,,,,,,,,,,,
SHI-Labs/Compact-Transformers,https://github.com/SHI-Labs/Compact-Transformers,FALSE,4/5/2021 18:36,[],354,14,54,0,4,Python,1342,5,2,2,0,103,0,0,0,,,,,,,,,,,
rodrigo-castellon/midi2params,https://github.com/rodrigo-castellon/midi2params,FALSE,10/7/2020 1:47,[],14,2,1,0,1,Python,20969,0,0,3,0,40,0,0,29,,,,,,,,,,,
worldstrat/worldstrat,https://github.com/worldstrat/worldstrat,FALSE,6/30/2022 14:53,[],120,4,12,0,3,Jupyter Notebook,30236,3,0,1,0,17,1,0,0,,,,,,,,,,,
ServiceNow/osaka,https://github.com/ServiceNow/osaka,FALSE,3/12/2020 15:21,[],85,7,10,0,5,Python,274,2,1,5,0,24,0,0,0,,,,,,,,,,,
radekd91/emoca,https://github.com/radekd91/emoca,FALSE,3/10/2022 11:52,"['computer-vision', 'face-reconstruction', 'emotion-recognition', 'cvpr', 'pytorch', 'pytorch-lightning', 'deep-learning', '3d-reconstruction', '3d-graphics', '3d-vision', 'face-alignment', 'morphable-model', 'face-model', 'flame-fitting', 'face', '3d-face-alignment', '3d-face-reconstruction']",299,14,29,0,2,Python,4611,15,0,1,0,1032,0,0,0,,,,,,,,,,,
Chuxwa/Global-Wheat-Detection-using-Yolov5,https://github.com/Chuxwa/Global-Wheat-Detection-using-Yolov5,FALSE,12/7/2021 12:24,[],11,1,0,0,184,Python,15347,2,2,3,0,1707,0,0,0,,,,,,,,,,,
Duankaiwen/LSNet,https://github.com/Duankaiwen/LSNet,FALSE,4/8/2021 17:33,"['object-detection', 'instance-segmentation', 'pose-estimation']",146,7,27,0,3,Python,28678,23,0,1,0,182,0,0,0,,,,,,,,,,,
facebookresearch/moolib,https://github.com/facebookresearch/moolib,FALSE,8/26/2021 9:15,[],342,10,15,1,3,C++,5977,6,0,10,1,38,3,0,9,,,,,,,,,,,
wellcometrust/grants_tagger,https://github.com/wellcometrust/grants_tagger,FALSE,6/30/2020 7:13,"['mesh', 'machine-learning', 'natural-language-processing', 'transformers', 'hacktoberfest', 'ds-team', 'datascience']",8,9,1,2,6,Python,1910,27,3,23,8,834,0,0,0,,,,,,,,,,,
OnurcanKoken/Fish_Counter_YOLOv5L,https://github.com/OnurcanKoken/Fish_Counter_YOLOv5L,FALSE,5/30/2021 4:53,[],6,1,4,0,1,Jupyter Notebook,17369,0,0,1,0,9,0,0,0,,,,,,,,,,,
MattJud/gnn_jssp,https://github.com/MattJud/gnn_jssp,FALSE,8/30/2021 14:57,[],19,1,13,0,1,Python,76716,0,0,1,0,3,0,0,0,,,,,,,,,,,
Intelligent-Computing-Lab-Yale/SNN-Segmentation,https://github.com/Intelligent-Computing-Lab-Yale/SNN-Segmentation,FALSE,1/13/2022 16:37,[],6,2,1,0,1,Python,57,1,0,1,0,6,0,0,0,,,,,,,,,,,
saharmor/dalle-playground,https://github.com/saharmor/dalle-playground,FALSE,9/13/2021 10:35,"['dall-e', 'openai', 'gan', 'text-to-image', 'transformers', 'artificial', 'artificial-intelligence', 'machine-learning', 'dalle', 'dalle-mini']",2446,27,542,0,5,JavaScript,2511,57,10,3,0,110,1,0,13,,,,,,,,,,,
grtzsohalf/SpeechNet-codebase,https://github.com/grtzsohalf/SpeechNet-codebase,FALSE,5/31/2021 10:11,[],19,1,2,0,1,Python,31826,0,0,1,0,2,0,0,0,,,,,,,,,,,
AustinXY/GIRAFFEHD,https://github.com/AustinXY/GIRAFFEHD,FALSE,4/23/2022 6:12,[],54,6,1,0,1,Python,2626,1,0,1,0,9,0,0,0,,,,,,,,,,,
udacity/cd0581-building-a-reproducible-model-workflow-exercises,https://github.com/udacity/cd0581-building-a-reproducible-model-workflow-exercises,FALSE,5/6/2022 17:01,[],8,4,21,0,1,Jupyter Notebook,5799,8,0,2,0,2,0,0,0,,,,,,,,,,,
antocad/FocusOnDepth,https://github.com/antocad/FocusOnDepth,FALSE,11/25/2021 21:04,"['depth-estimation', 'pytorch', 'semantic-segmentation', 'deep-learning', 'dense-prediction', 'vision-transformers']",76,6,15,1,2,Python,8294,9,1,3,1,121,1,0,0,,,,,,,,,,,
Soldelli/MAD,https://github.com/Soldelli/MAD,FALSE,12/6/2021 9:45,[],71,8,1,0,1,Python,58,0,0,1,0,7,0,0,0,,,,,,,,,,,
ed-fish/data-efficient-video-transformers,https://github.com/ed-fish/data-efficient-video-transformers,FALSE,5/3/2021 13:53,"['machine-learning-algorithms', 'video-processing', 'data-science']",7,1,1,0,1,Python,35161,0,0,9,0,106,0,0,0,,,,,,,,,,,
zeinabmostafavi/YOLO5-helmet_detection,https://github.com/zeinabmostafavi/YOLO5-helmet_detection,FALSE,1/20/2022 3:58,[],5,1,0,0,1,Jupyter Notebook,108106,0,0,1,0,10,0,0,0,,,,,,,,,,,
ivanovitchm/eec2003,https://github.com/ivanovitchm/eec2003,FALSE,2/5/2021 11:17,[],10,3,3,0,1,Jupyter Notebook,52077,0,0,1,0,14,0,0,0,,,,,,,,,,,
AustinMOS/adr-nlp,https://github.com/AustinMOS/adr-nlp,FALSE,12/6/2021 3:30,[],21,2,3,0,1,Python,18,1,0,1,0,16,0,0,0,,,,,,,,,,,
nyanp/mlb-player-digital-engagement,https://github.com/nyanp/mlb-player-digital-engagement,FALSE,8/3/2021 22:55,"['kaggle-competition', 'kaggle']",9,2,3,0,1,Jupyter Notebook,315,0,0,1,0,13,0,0,0,,,,,,,,,,,
violet-zct/swarm-distillation-zero-shot,https://github.com/violet-zct/swarm-distillation-zero-shot,FALSE,10/24/2021 4:38,[],11,2,1,0,421,Python,81741,0,0,288,80,8702,0,0,0,,,,,,,,,,,
HHansi/Embed2Detect,https://github.com/HHansi/Embed2Detect,FALSE,3/16/2020 22:24,"['event-detection', 'social-media', 'word-embedding', 'hierarchical-clustering', 'dendrogram']",8,1,2,0,1,Jupyter Notebook,5795,0,0,4,0,82,0,0,0,,,,,,,,,,,
ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,FALSE,3/5/2020 11:32,"['continual-learning', 'deep-learning', 'pytorch', 'lifelong-learning', 'framework', 'benchmarks', 'strategies', 'metrics', 'continualai', 'evaluation', 'library', 'training']",1096,30,195,4,55,Python,11151,71,7,4,4,2908,0,0,459,,,,,,,,,,,
dragonlong/equi-pose,https://github.com/dragonlong/equi-pose,FALSE,10/25/2021 0:34,[],60,5,5,0,1,Python,235695,1,0,2,0,4,0,0,16,,,,,,,,,,,
iThermAI/SwabAI,https://github.com/iThermAI/SwabAI,FALSE,9/29/2021 7:59,[],5,1,1,2,2,Python,238,0,0,1,2,24,0,0,0,,,,,,,,,,,
haven-ai/haven-ai,https://github.com/haven-ai/haven-ai,FALSE,9/15/2020 0:22,[],152,7,32,1,7,Python,17203,18,2,3,3,96,0,0,0,,,,,,,,,,,
kinux98/SSL_ELN,https://github.com/kinux98/SSL_ELN,FALSE,3/21/2022 14:53,"['semi-supervised-learning', 'cvpr2022', 'pytorch', 'semantic-segmentation']",23,0,1,0,1,Python,1188,3,0,1,0,16,0,0,0,,,,,,,,,,,
sands-lab/layer-wise-aaai20,https://github.com/sands-lab/layer-wise-aaai20,FALSE,11/17/2019 8:07,[],7,5,3,0,2,Jupyter Notebook,1880,1,0,1,0,11,0,0,0,,,,,,,,,,,
AHupuJR/EFNet,https://github.com/AHupuJR/EFNet,FALSE,7/14/2022 21:13,"['eccv2022', 'oral', 'deblurring', 'event-camera', 'image-restoration']",41,3,5,0,1,Python,294792,3,0,2,0,17,0,0,10,,,,,,,,,,,
parksh089g/HINet_Multispectral_Object_Detection,https://github.com/parksh089g/HINet_Multispectral_Object_Detection,FALSE,8/4/2022 11:38,[],7,1,0,0,1,Python,10994,0,0,1,0,10,0,0,0,,,,,,,,,,,
vinbigdata-medical/MIDL2021-VinDr-PCX,https://github.com/vinbigdata-medical/MIDL2021-VinDr-PCX,FALSE,4/13/2021 4:32,[],5,3,0,0,2,Python,26,0,0,1,0,7,0,0,0,,,,,,,,,,,
salesforce/CodeRL,https://github.com/salesforce/CodeRL,FALSE,6/30/2022 2:54,"['ai', 'codegeneration', 'languagemodel', 'machinelearning', 'programsynthesis', 'reinforcementlearning']",180,13,21,0,3,Python,24930,11,9,10,0,32,0,0,0,,,,,,,,,,,
marload/ConvNets-TensorFlow2,https://github.com/marload/ConvNets-TensorFlow2,FALSE,4/22/2020 11:22,"['tensorflow', 'machine-learning', 'deep-learning', 'resnet', 'googlenet', 'vgg', 'inception-v3', 'inception-v4', 'mobilenet', 'mobilenet-v2', 'shufflenet', 'shufflenet-v2']",82,5,28,0,1,Python,148,3,0,2,0,27,0,0,0,,,,,,,,,,,
Hunter-DDM/stablemoe,https://github.com/Hunter-DDM/stablemoe,FALSE,3/7/2022 12:59,[],24,1,1,0,1,Python,12714,0,0,1,0,7,0,0,0,,,,,,,,,,,
samarth4149/task2sim,https://github.com/samarth4149/task2sim,FALSE,3/27/2022 2:39,[],19,1,2,0,1,Python,1593,0,0,1,0,4,0,0,0,,,,,,,,,,,
nzw0301/gap-contrastive-and-supervised-losses,https://github.com/nzw0301/gap-contrastive-and-supervised-losses,FALSE,5/23/2022 5:57,[],7,3,0,0,1,Python,63,0,0,1,0,2,0,0,0,,,,,,,,,,,
hblanx/assistant_of_world_of_warships,https://github.com/hblanx/assistant_of_world_of_warships,FALSE,7/17/2021 2:37,[],15,3,4,0,1,Python,20307,1,0,1,0,4,0,0,0,,,,,,,,,,,
dyh/unbox_yolov5_deepsort_counting,https://github.com/dyh/unbox_yolov5_deepsort_counting,FALSE,2/12/2021 7:17,[],524,7,179,0,1,Python,125500,19,0,1,0,12,0,0,0,,,,,,,,,,,
tjddus9597/Proxy-Anchor-CVPR2020,https://github.com/tjddus9597/Proxy-Anchor-CVPR2020,FALSE,4/7/2020 15:09,"['proxy-anchor-loss', 'cvpr2020', 'deep-metric-learning', 'image-retrieval', 'pytorch']",271,8,60,0,3,Python,102,0,0,1,0,41,2,0,0,,,,,,,,,,,
wenhao-gao/mol_opt,https://github.com/wenhao-gao/mol_opt,FALSE,1/31/2022 20:52,[],63,4,12,0,2,Python,737116,0,0,2,0,442,0,0,0,,,,,,,,,,,
JWoong148/ContinualTrajectoryShifting,https://github.com/JWoong148/ContinualTrajectoryShifting,FALSE,7/21/2021 13:13,"['large-scale', 'meta-learning']",15,2,1,0,1,Python,22873,0,0,1,0,3,0,0,0,,,,,,,,,,,
philip-mueller/lovt,https://github.com/philip-mueller/lovt,FALSE,11/5/2021 8:58,[],6,1,3,0,1,Python,21884,0,0,1,0,5,0,0,0,,,,,,,,,,,
elyha7/yoloface,https://github.com/elyha7/yoloface,FALSE,7/2/2021 16:56,"['face-detection', 'pytorch']",29,2,8,0,1,Python,4456,5,1,1,0,13,0,0,0,,,,,,,,,,,
POSTECH-CVLab/PeRFception,https://github.com/POSTECH-CVLab/PeRFception,FALSE,12/8/2021 6:52,[],232,13,9,0,3,Python,11072,2,0,3,0,175,0,0,34,,,,,,,,,,,
vul337/jTrans,https://github.com/vul337/jTrans,FALSE,5/25/2022 8:32,[],44,5,5,0,1,Python,1675,3,0,1,0,7,0,0,0,,,,,,,,,,,
HSF-reco-and-software-triggers/Tracking-ML-Exa.TrkX,https://github.com/HSF-reco-and-software-triggers/Tracking-ML-Exa.TrkX,FALSE,9/9/2020 21:00,[],8,5,15,0,5,Jupyter Notebook,218524,11,1,9,0,407,0,0,238,,,,,,,,,,,
hjbahng/visual_prompting,https://github.com/hjbahng/visual_prompting,FALSE,4/18/2022 20:01,"['pre-trained-model', 'prompt-tuning', 'pytorch', 'visual-prompting', 'transfer-learning']",98,2,13,0,1,Python,817,1,0,1,0,6,0,0,0,,,,,,,,,,,
elgazzarr/DAST-GCN,https://github.com/elgazzarr/DAST-GCN,FALSE,8/5/2021 9:04,[],9,1,3,0,1,Python,863,3,0,1,0,19,0,0,0,,,,,,,,,,,
ufal/perin,https://github.com/ufal/perin,FALSE,9/4/2020 9:51,"['semantic', 'semantic-parser', 'permutation-invariant', 'amr', 'eds', 'ucca']",38,4,5,0,1,Python,1050,1,0,5,0,36,0,0,0,,,,,,,,,,,
devalab/MoleGuLAR,https://github.com/devalab/MoleGuLAR,FALSE,8/4/2021 6:52,[],16,0,4,0,1,Jupyter Notebook,1324834,0,0,1,0,7,0,0,0,,,,,,,,,,,
heleidsn/UAV_Navigation_DRL_AirSim,https://github.com/heleidsn/UAV_Navigation_DRL_AirSim,FALSE,1/19/2022 1:24,[],23,3,4,0,1,Python,88172,2,0,1,0,71,0,0,0,,,,,,,,,,,
aliyun/dro-sfm,https://github.com/aliyun/dro-sfm,FALSE,5/10/2021 1:39,[],50,7,8,0,3,Python,14140,5,0,1,0,6,7,0,0,,,,,,,,,,,
oleksost/latent_CL,https://github.com/oleksost/latent_CL,FALSE,4/10/2022 21:40,[],17,2,3,0,1,Python,117,1,1,1,0,5,0,0,0,,,,,,,,,,,
chia56028/Street-View-House-Numbers-Detection,https://github.com/chia56028/Street-View-House-Numbers-Detection,FALSE,11/24/2020 23:08,"['svhn', 'yolov5']",8,2,5,0,1,Python,141,2,0,1,0,7,0,0,0,,,,,,,,,,,
deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,FALSE,10/11/2021 14:48,"['machine-learning', 'ml', 'model-validation', 'data-validation', 'mlops', 'data-science', 'python', 'jupyter-notebook', 'model-monitoring', 'data-drift', 'html-report', 'deep-learning', 'pytorch', 'pandas-dataframe']",2157,12,148,43,30,Python,261660,187,6,72,46,1172,0,0,197,,,,,,,,,,,
Sekunde/Pri3D,https://github.com/Sekunde/Pri3D,FALSE,7/6/2021 17:04,"['deep-learning', 'python', 'iccv2021', '3d', 'computer-vision']",122,15,6,0,1,Jupyter Notebook,2899,0,0,1,0,15,0,0,0,,,,,,,,,,,
Hongbo-Miao/hongbomiao.com,https://github.com/Hongbo-Miao/hongbomiao.com,FALSE,2/27/2019 1:47,"['graphql', 'distributed-tracing', 'kubernetes', 'neural-network', 'pytorch', 'ethereum', 'service-mesh', 'cloud-native', 'gitops', 'dgraph', 'react', 'continuous-machine-learning', 'infrastructure-as-code', 'quantum-computing', 'mlops', 'freertos', 'arduino', 'embedded', 'industrial-design', 'matlab']",146,4,26,289,11,TypeScript,394016,42,7,11,289,9200,3942,0,3867,,,,,,,,,,,
Sea-Snell/micro_config,https://github.com/Sea-Snell/micro_config,FALSE,5/24/2022 0:33,"['config', 'deep-learning', 'pytorch', 'dataclasses', 'python']",6,3,0,1,1,Python,4656,0,0,1,1,13,0,0,0,,,,,,,,,,,
SHI-Labs/Neighborhood-Attention-Transformer,https://github.com/SHI-Labs/Neighborhood-Attention-Transformer,FALSE,4/14/2022 6:40,[],666,15,57,0,3,Python,25565,2,0,1,0,76,0,0,0,,,,,,,,,,,
boostcampaitech2/semantic-segmentation-level2-cv-13,https://github.com/boostcampaitech2/semantic-segmentation-level2-cv-13,FALSE,10/18/2021 1:39,[],5,5,5,0,6,Python,22392,0,0,2,0,208,0,0,0,,,,,,,,,,,
lunarwhite/students-headcount-monitoring,https://github.com/lunarwhite/students-headcount-monitoring,FALSE,6/15/2021 1:37,"['python', 'pytorch', 'deep-learning', 'yolo', 'yolov5', 'object-detection']",12,1,0,0,2,Python,3326,0,0,1,0,17,0,0,0,,,,,,,,,,,
rom1504/img2dataset,https://github.com/rom1504/img2dataset,FALSE,8/11/2021 20:20,"['deep-learning', 'dataset', 'big-data', 'image', 'multimodal', 'image-dataset', 'download-images']",1121,14,103,75,11,Python,2190,48,2,9,75,245,3,0,0,,,,,,,,,,,
vzhong/wrangl,https://github.com/vzhong/wrangl,FALSE,8/31/2021 1:17,[],32,4,1,0,1,Python,1558,0,0,2,0,124,0,0,60,,,,,,,,,,,
sooftware/sooftware.io,https://github.com/sooftware/sooftware.io,FALSE,9/20/2021 9:32,[],8,2,0,0,1,TypeScript,196560,0,0,2,0,164,0,0,0,,,,,,,,,,,
JetBrains-Research/JetNN,https://github.com/JetBrains-Research/JetNN,FALSE,3/3/2022 15:36,[],6,11,0,0,3,Python,2669,15,1,5,0,216,0,0,0,,,,,,,,,,,
wpeebles/hessian_penalty,https://github.com/wpeebles/hessian_penalty,FALSE,8/25/2020 0:38,[],199,12,22,0,2,Python,45322,2,0,1,0,7,0,0,0,,,,,,,,,,,
mehdidc/feed_forward_vqgan_clip,https://github.com/mehdidc/feed_forward_vqgan_clip,FALSE,7/16/2021 19:33,"['vqgan', 'generative-model', 'openai-clip', 'text-to-image']",132,7,16,4,2,Python,2519,9,0,5,4,239,3,0,0,,,,,,,,,,,
csl-cqu/Roubst-and-Privacy-preserving-Federated-Learning-System,https://github.com/csl-cqu/Roubst-and-Privacy-preserving-Federated-Learning-System,FALSE,9/12/2021 5:29,[],10,1,4,0,1,Python,35657,0,0,1,0,1,0,0,0,,,,,,,,,,,
StepNeverStop/RLs,https://github.com/StepNeverStop/RLs,FALSE,4/25/2019 16:44,"['sac', 'training-agents', 'reinforcement-learning-algorithm', 'ml-agents', 'unity3d', 'gym', 'pytorch', 'deep-reinforcement-learning', 'reinforcement-learning']",398,17,96,0,5,Python,12287,20,0,5,1,633,3,0,0,,,,,,,,,,,
JBLanier/pipeline-psro,https://github.com/JBLanier/pipeline-psro,FALSE,8/3/2020 0:36,[],36,4,15,0,2,Python,638,1,1,2,0,90,0,0,0,,,,,,,,,,,
mameli/Artifact_Removal_GAN,https://github.com/mameli/Artifact_Removal_GAN,FALSE,11/7/2019 15:49,"['deep-learning', 'gan', 'jpeg', 'artifacts', 'lpips', 'u-net']",36,7,3,2,1,Jupyter Notebook,256806,2,2,3,2,29,0,0,0,,,,,,,,,,,
cvignac/DiGress,https://github.com/cvignac/DiGress,FALSE,9/27/2022 13:56,[],32,7,1,0,1,Python,111,0,0,1,0,4,0,0,0,,,,,,,,,,,
evandez/neuron-descriptions,https://github.com/evandez/neuron-descriptions,FALSE,3/30/2021 18:29,"['interpretability', 'machine-learning', 'research', 'computer-vision', 'pytorch', 'deep-learning']",36,2,4,0,3,Python,3181,6,0,1,2,899,0,0,0,,,,,,,,,,,
vztu/maxim-pytorch,https://github.com/vztu/maxim-pytorch,FALSE,4/11/2022 6:57,"['architecture', 'computer-vision', 'deblurring', 'dehazing', 'denoising', 'deraining', 'enhancement', 'image', 'image-enhancement', 'image-processing', 'image-restoration', 'low-level-vision', 'mlp', 'restoration', 'retouching', 'transformer']",84,3,11,0,2,Python,11008,4,0,1,0,9,0,0,0,,,,,,,,,,,
sustcsonglin/span-based-dependency-parsing,https://github.com/sustcsonglin/span-based-dependency-parsing,FALSE,7/23/2021 13:22,[],14,2,1,0,1,Python,3618,0,0,1,0,11,0,0,0,,,,,,,,,,,
uccross/open-source-autonomous-vehicle-controller,https://github.com/uccross/open-source-autonomous-vehicle-controller,FALSE,6/7/2021 20:50,[],8,8,11,0,5,Jupyter Notebook,154617,0,0,7,0,227,0,0,0,,,,,,,,,,,
SapienzaNLP/genesis,https://github.com/SapienzaNLP/genesis,FALSE,9/23/2021 15:06,[],9,1,2,0,2,Python,6759,0,0,1,0,42,0,0,0,,,,,,,,,,,
DAIRLab/dairlib,https://github.com/DAIRLab/dairlib,FALSE,5/30/2018 21:40,[],34,7,20,0,13,C++,268991,37,15,147,0,484,4,0,0,,,,,,,,,,,
