Repo,Link,Archived,Creation Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments,,,,,,,,,,,
infstellar/genshin_impact_assistant,https://github.com/infstellar/genshin_impact_assistant,FALSE,9/12/2022 4:25,[],109,3,11,6,3,Python,142959,2,0,2,6,103,0,0,0,,,,,,,,,,,
huggingface/accelerate,https://github.com/huggingface/accelerate,FALSE,10/30/2020 13:27,[],3109,59,250,20,67,Python,1703,39,5,15,21,539,3,0,0,,,,,,,,,,,
dungnb1333/SIIM-COVID19-Detection,https://github.com/dungnb1333/SIIM-COVID19-Detection,FALSE,8/8/2021 5:09,[],167,8,60,0,1,Python,9618,3,0,1,1,33,0,0,0,,,,,,,,,,,
POSTECH-IMLAB/PIMNet_External_Environment_Recognition,https://github.com/POSTECH-IMLAB/PIMNet_External_Environment_Recognition,FALSE,11/28/2017 3:19,['animal-detection'],17,13,24,0,7,Python,23889,8,0,1,0,112,0,0,0,,,,,,,,,,,
taconite/arah-release,https://github.com/taconite/arah-release,FALSE,7/13/2022 15:34,[],100,5,6,0,1,Python,11954,4,0,1,0,9,0,0,0,,,,,,,,,,,
akandykeller/SelfNormalizingFlows,https://github.com/akandykeller/SelfNormalizingFlows,FALSE,11/13/2020 15:20,[],65,2,8,0,1,Python,677,0,0,1,0,4,0,0,0,,,,,,,,,,,
nostalgebraist/nostalgebraist-autoresponder,https://github.com/nostalgebraist/nostalgebraist-autoresponder,FALSE,6/18/2020 23:57,[],41,1,1,0,1,Python,12076,0,0,139,15,2422,0,0,0,,,,,,,,,,,
Xingyu-Lin/VCD,https://github.com/Xingyu-Lin/VCD,FALSE,12/9/2021 21:23,[],30,4,4,0,2,Python,2897,0,0,2,0,10,0,0,0,,,,,,,,,,,
huggingface/transformers,https://github.com/huggingface/transformers,FALSE,10/29/2018 13:56,"['nlp', 'natural-language-processing', 'pytorch', 'language-model', 'tensorflow', 'bert', 'language-models', 'pytorch-transformers', 'nlp-library', 'transformer', 'model-hub', 'pretrained-models', 'jax', 'flax', 'seq2seq', 'speech-recognition', 'hacktoberfest', 'python', 'machine-learning', 'deep-learning']",73034,859,16685,104,438,Python,108786,563,153,139,112,11150,285,0,0,,,,,,,,,,,
facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,FALSE,4/24/2017 17:10,[],9508,288,1937,22,181,Python,144584,89,13,156,37,4252,78,0,0,,,,,,,,,,,
LuChengTHU/mle_score_ode,https://github.com/LuChengTHU/mle_score_ode,FALSE,6/16/2022 12:11,[],25,4,2,10,2,Python,98,0,0,2,11,3,0,0,0,,,,,,,,,,,
ahmed1996said/gardnet,https://github.com/ahmed1996said/gardnet,FALSE,7/27/2022 8:34,"['convolutional-neural-networks', 'deep-learning', 'glaucoma-detection', 'medical-imaging']",5,1,1,0,3,Jupyter Notebook,749,0,0,1,0,28,0,0,0,,,,,,,,,,,
moukamisama/F2M,https://github.com/moukamisama/F2M,FALSE,6/4/2021 18:03,[],31,3,6,0,1,Python,277,7,0,1,0,19,0,0,0,,,,,,,,,,,
EricCousineau-TRI/repro,https://github.com/EricCousineau-TRI/repro,FALSE,4/3/2017 20:19,[],17,2,15,0,3,C++,7734,0,0,28,2,2143,0,0,0,,,,,,,,,,,
zerovl/ZeroVL,https://github.com/zerovl/ZeroVL,FALSE,1/18/2022 9:09,"['clip', 'cross-modal', 'deep-learning', 'vision-and-language']",27,3,3,0,1,Python,252,3,2,1,0,10,0,0,0,,,,,,,,,,,
shehzaidi/pre-training-via-denoising,https://github.com/shehzaidi/pre-training-via-denoising,FALSE,8/10/2022 21:58,"['denoising', 'denoising-autoencoders', 'graph-neural-networks', 'molecular-property-prediction', 'molecular-structures', 'pre-training', 'pytorch', 'score-matching', 'deep-learning']",11,1,3,0,1,Python,87855,0,0,1,0,19,0,0,0,,,,,,,,,,,
guochengqian/openpoints,https://github.com/guochengqian/openpoints,FALSE,5/26/2022 12:15,"['pointnext', 'pointcloud']",89,2,9,0,2,Python,444,1,0,1,0,10,0,0,0,,,,,,,,,,,
rom1504/audio2dataset,https://github.com/rom1504/audio2dataset,FALSE,5/15/2022 19:09,[],9,2,2,1,1,Python,1757,4,1,1,1,8,0,0,0,,,,,,,,,,,
davidserra9/tracknet,https://github.com/davidserra9/tracknet,FALSE,5/27/2022 8:19,"['computer-vision', 'deep-learning', 'multi-camera', 'object-detection', 'pytorch']",7,1,2,0,1,Python,179641,0,0,1,0,10,0,0,0,,,,,,,,,,,
ddkang/advex-uar,https://github.com/ddkang/advex-uar,FALSE,8/21/2019 23:59,[],77,8,16,0,3,Python,1173,5,1,2,0,8,0,0,0,,,,,,,,,,,
AlirezaKiaeipour/DeepLearning,https://github.com/AlirezaKiaeipour/DeepLearning,FALSE,2/25/2022 16:30,[],10,1,0,0,1,Jupyter Notebook,23607,0,0,1,0,128,0,0,0,,,,,,,,,,,
yandex-research/RuLeanALBERT,https://github.com/yandex-research/RuLeanALBERT,FALSE,9/15/2022 8:51,[],66,1,4,0,2,Python,78,0,0,1,0,2,0,0,0,,,,,,,,,,,
ramanathanlab/mdlearn,https://github.com/ramanathanlab/mdlearn,FALSE,5/15/2021 0:59,[],7,2,5,9,2,Python,603,21,0,3,9,275,0,0,0,,,,,,,,,,,
nikola3794/composite-tasking,https://github.com/nikola3794/composite-tasking,FALSE,12/16/2020 11:16,[],13,2,3,0,1,Python,2882,0,0,1,0,65,0,0,0,,,,,,,,,,,
bkoch4142/attention-is-all-you-need-paper,https://github.com/bkoch4142/attention-is-all-you-need-paper,FALSE,12/2/2021 9:34,"['transformer', 'machine-learning', 'deep-learning', 'pytorch', 'attention-is-all-you-need']",189,3,36,0,1,Jupyter Notebook,1256,0,0,1,0,14,0,0,0,,,,,,,,,,,
AuthEceSoftEng/CodeTransformer,https://github.com/AuthEceSoftEng/CodeTransformer,FALSE,1/23/2020 13:54,[],5,6,3,0,2,Jupyter Notebook,27794,2,2,3,0,40,0,0,1,,,,,,,,,,,
uber-research/vargp,https://github.com/uber-research/vargp,FALSE,7/6/2020 17:19,"['machine-learning', 'gaussian-processes', 'continual-learning']",18,2,3,0,2,Python,1987,0,0,1,0,68,0,0,0,,,,,,,,,,,
dstackai/dstack,https://github.com/dstackai/dstack,FALSE,1/4/2022 10:29,"['mlops', 'gitops', 'machine-learning', 'aws', 'python', 'cloud', 'infrastructure-as-code']",347,9,20,3,3,TypeScript,17830,24,1,1,3,335,0,0,0,,,,,,,,,,,
LucasAlegre/sac-plus,https://github.com/LucasAlegre/sac-plus,FALSE,2/20/2021 23:34,"['reinforcement-learning', 'soft-actor-critic', 'sac', 'model-based-reinforcement-learning', 'redq', 'gym']",9,1,1,0,1,Python,14,0,0,1,0,5,0,0,0,,,,,,,,,,,
robgon-art/stylegan2-ada-pytorch,https://github.com/robgon-art/stylegan2-ada-pytorch,FALSE,7/5/2021 16:40,[],7,1,0,0,1,Python,83,0,0,1,0,19,0,0,0,,,,,,,,,,,
JinyuanLiu-CV/TarDAL,https://github.com/JinyuanLiu-CV/TarDAL,FALSE,3/8/2022 5:10,"['cvpr2022', 'pytorch', 'deep-learning', 'object-detection', 'image-fusion']",46,2,13,1,2,Jupyter Notebook,29159,1,0,1,1,24,0,0,0,,,,,,,,,,,
labmlai/labml,https://github.com/labmlai/labml,FALSE,11/16/2018 9:34,"['machine-learning', 'deep-learning', 'pytorch', 'experiment', 'analytics', 'visualization', 'tensorboard', 'mobile', 'keras', 'tensorflow', 'tensorflow2', 'keras-tensorflow', 'pytorch-lightning', 'fastai']",1215,28,88,3,7,Jupyter Notebook,104734,18,2,2,3,1281,0,0,206,,,,,,,,,,,
Gladiator07/U.S.-Patent-Phrase-to-Phrase-Matching-Kaggle,https://github.com/Gladiator07/U.S.-Patent-Phrase-to-Phrase-Matching-Kaggle,FALSE,6/21/2022 11:34,[],14,1,4,0,1,Python,63,0,0,1,0,5,0,0,0,,,,,,,,,,,
NVIDIA-Omniverse/IsaacGymEnvs,https://github.com/NVIDIA-Omniverse/IsaacGymEnvs,FALSE,8/27/2021 2:36,[],627,24,140,0,5,Python,62144,44,3,1,0,35,0,0,0,,,,,,,,,,,
dulucas/UVO_Challenge,https://github.com/dulucas/UVO_Challenge,FALSE,10/16/2021 12:13,[],80,8,12,0,1,Python,520,9,0,1,0,34,0,0,0,,,,,,,,,,,
pathikg/Underwater-fish-detection,https://github.com/pathikg/Underwater-fish-detection,FALSE,8/11/2022 13:30,"['fish', 'object-detection', 'python']",5,1,1,0,2,Jupyter Notebook,107926,0,0,1,0,32,0,0,0,,,,,,,,,,,
UbiOps/tutorials,https://github.com/UbiOps/tutorials,FALSE,12/2/2020 13:08,[],7,2,2,0,1,Jupyter Notebook,36460,1,0,1,0,1,0,0,0,,,,,,,,,,,
seyonechithrananda/bert-loves-chemistry,https://github.com/seyonechithrananda/bert-loves-chemistry,FALSE,4/1/2020 23:39,"['huggingface', 'bert', 'chemical-modelling', 'chemical-smiles-data']",240,9,42,1,5,Jupyter Notebook,56661,5,2,18,1,334,0,0,0,,,,,,,,,,,
FabianFalck/mfcvae,https://github.com/FabianFalck/mfcvae,FALSE,5/31/2021 19:45,"['multi-facet-clustering', 'deep-clustering', 'variational-autoencoder', 'deep-generative-models', 'clustering', 'vade', 'variational-deep-embedding']",23,4,8,0,3,Python,38646,1,0,1,0,8,0,0,0,,,,,,,,,,,
MaryamBoneh/DeepLearning-Course,https://github.com/MaryamBoneh/DeepLearning-Course,FALSE,9/16/2021 13:56,"['tensorflow', 'keras', 'convolutional-neural-networks', 'mlp', 'torch', 'torchvision', 'pytorch', 'rnn']",17,1,1,0,1,Jupyter Notebook,221054,0,0,1,0,147,0,0,0,,,,,,,,,,,
AmirAbaskohi/Automatic-Speech-recognition-for-Speech-Assessment-of-Persian-Preschool-Children,https://github.com/AmirAbaskohi/Automatic-Speech-recognition-for-Speech-Assessment-of-Persian-Preschool-Children,FALSE,6/30/2022 9:46,"['asr', 'speech-recognition', 'wav2vec2', 'dataset', 'deep-learning']",16,1,1,0,2,Jupyter Notebook,1282,0,0,1,0,25,0,0,0,,,,,,,,,,,
young-geng/JaxCQL,https://github.com/young-geng/JaxCQL,FALSE,11/13/2021 0:29,"['jax', 'reinforcement-learning', 'offline-rl']",16,1,4,0,1,Python,1044,0,0,1,0,25,0,0,0,,,,,,,,,,,
TrentBrick/attention-approximates-sdm,https://github.com/TrentBrick/attention-approximates-sdm,FALSE,10/26/2021 15:39,[],11,1,2,0,1,Jupyter Notebook,232128,0,0,1,0,7,0,0,0,,,,,,,,,,,
vidhyadharan-k/YOLOv7-Semantic-Segmentation,https://github.com/vidhyadharan-k/YOLOv7-Semantic-Segmentation,FALSE,9/27/2022 17:28,[],7,1,1,0,1,Python,1402,1,0,1,0,12,0,0,0,,,,,,,,,,,
josafatburmeister/BirdSongIdentification,https://github.com/josafatburmeister/BirdSongIdentification,FALSE,5/14/2021 7:18,"['bioacoustics', 'sound-classification', 'sound-classification-spectrograms', 'sound-processing', 'deep-learning', 'image-classification', 'biodiversity', 'biodiversity-informatics', 'ecology', 'ornithology', 'machine-learning', 'kubeflow', 'xeno-canto', 'bird-monitoring']",6,3,1,0,2,Jupyter Notebook,3958,1,0,1,0,476,0,0,0,,,,,,,,,,,
SeldonIO/alibi,https://github.com/SeldonIO/alibi,FALSE,2/26/2019 10:10,"['machine-learning', 'explanations', 'interpretability', 'counterfactual', 'xai']",1813,42,204,26,18,Python,34687,131,13,24,26,517,1,0,0,,,,,,,,,,,
luis-gonzales/pointnet_own,https://github.com/luis-gonzales/pointnet_own,FALSE,4/3/2019 23:08,[],71,4,24,0,1,Python,13552,4,0,1,0,76,0,0,0,,,,,,,,,,,
HPL123/RRFS,https://github.com/HPL123/RRFS,FALSE,11/17/2021 5:25,[],71,1,3,0,1,Python,146162,1,0,1,0,87,0,0,0,,,,,,,,,,,
esteveste/dreamerV2-pytorch,https://github.com/esteveste/dreamerV2-pytorch,FALSE,10/7/2021 13:33,"['pytorch', 'dreamerv2', 'fp16', 'world-models', 'atari']",6,3,3,0,1,Python,4535,0,0,1,0,8,0,0,0,,,,,,,,,,,
mxu34/prompt-dt,https://github.com/mxu34/prompt-dt,FALSE,8/3/2022 2:17,[],26,3,1,0,1,Python,60064,0,0,1,0,2,0,0,0,,,,,,,,,,,
cambridgeltl/sapbert,https://github.com/cambridgeltl/sapbert,FALSE,4/9/2021 10:55,"['nlp', 'machine-learning', 'language-model', 'lexical-semantics', 'representation-learning', 'naacl2021', 'acl2021', 'bionlp', 'bert', 'contrastive-learning', 'metric-learning']",102,8,22,0,1,Python,107104,2,0,1,0,39,0,0,0,,,,,,,,,,,
wcode-wzx/yolov5-for-price-tag-recognition,https://github.com/wcode-wzx/yolov5-for-price-tag-recognition,FALSE,3/24/2021 2:45,[],5,1,0,0,1,Python,85023,0,0,4,0,8,0,0,0,,,,,,,,,,,
kai-wen-yang/IDAA,https://github.com/kai-wen-yang/IDAA,FALSE,5/29/2022 1:09,[],7,1,0,0,1,Python,2185,0,0,1,0,29,0,0,0,,,,,,,,,,,
chong-z/nlp-second-order-attack,https://github.com/chong-z/nlp-second-order-attack,FALSE,4/1/2021 21:57,"['adversarial-attacks', 'natural-language-processing', 'fairness-ml']",6,0,0,0,1,Python,1099,0,0,1,0,10,0,0,0,,,,,,,,,,,
wpeebles/G.pt,https://github.com/wpeebles/G.pt,FALSE,9/27/2022 0:44,"['deep-learning', 'diffusion-models', 'pytorch', 'transformers']",225,4,14,0,1,Python,27894,0,0,1,0,5,0,0,0,,,,,,,,,,,
DDELab/deepsteganalysis,https://github.com/DDELab/deepsteganalysis,FALSE,9/10/2021 19:53,"['deep-learning', 'steganography', 'steganalysis', 'pytorch', 'pytorch-lightning']",7,1,4,1,3,Python,1568,3,1,6,1,68,0,0,0,,,,,,,,,,,
pclucas14/AML,https://github.com/pclucas14/AML,FALSE,9/17/2020 14:09,[],10,5,0,0,2,Python,536,0,0,7,0,147,0,0,0,,,,,,,,,,,
michalwols/yann,https://github.com/michalwols/yann,FALSE,2/14/2018 12:44,"['pytorch', 'deep-learning', 'neural-network', 'python', 'nn', 'torch']",26,2,4,1,1,Python,1237,12,1,4,1,235,0,0,3,,,,,,,,,,,
XiangLi1999/PrefixTuning,https://github.com/XiangLi1999/PrefixTuning,FALSE,1/21/2021 19:59,[],484,7,98,0,1,Python,20637,26,1,2,0,13,0,0,0,,,,,,,,,,,
LAION-AI/temporal-embedding-aggregation,https://github.com/LAION-AI/temporal-embedding-aggregation,FALSE,6/27/2022 10:35,[],14,3,2,0,3,Python,102,18,3,3,0,56,0,0,0,,,,,,,,,,,
mit-acl/rl_collision_avoidance,https://github.com/mit-acl/rl_collision_avoidance,FALSE,8/9/2020 14:55,"['rl', 'collision-avoidance', 'deep-reinforcement-learning', 'robotics', 'multiagent']",65,6,19,1,1,Python,93,1,0,2,1,46,0,0,0,,,,,,,,,,,
abhinanda-punnakkal/BABEL,https://github.com/abhinanda-punnakkal/BABEL,FALSE,6/17/2021 18:08,[],106,3,3,0,1,Python,209,1,0,1,0,13,0,0,0,,,,,,,,,,,
devalab/DeepPocket,https://github.com/devalab/DeepPocket,FALSE,3/5/2021 11:21,[],55,3,16,0,3,Python,64,3,0,2,0,56,0,0,0,,,,,,,,,,,
ngxbac/GAIN,https://github.com/ngxbac/GAIN,FALSE,9/8/2019 6:37,[],48,2,17,0,1,Python,89,6,0,1,0,3,0,0,0,,,,,,,,,,,
rnepal2/Solubility-Prediction-with-Graph-Neural-Networks,https://github.com/rnepal2/Solubility-Prediction-with-Graph-Neural-Networks,FALSE,9/13/2021 19:33,"['graph-neural-networks', 'pytorch', 'deep-learning', 'rdkit-chem', 'deepchem']",14,2,7,0,1,Jupyter Notebook,2359,0,0,1,0,27,0,0,0,,,,,,,,,,,
seongjiko/DeepSeat_project,https://github.com/seongjiko/DeepSeat_project,FALSE,2/6/2022 14:23,[],9,1,3,1,4,Python,91092,0,0,9,1,280,0,0,0,,,,,,,,,,,
mila-iqia/SGI,https://github.com/mila-iqia/SGI,FALSE,6/7/2021 2:14,[],37,5,7,0,2,Python,57,1,0,1,0,3,0,0,0,,,,,,,,,,,
nihalsid/stylegan2-ada-3d-texture,https://github.com/nihalsid/stylegan2-ada-3d-texture,FALSE,11/19/2021 15:43,[],6,4,0,0,1,Python,884,0,0,6,0,103,0,0,0,,,,,,,,,,,
EIDOSlab/UNITOPATHO,https://github.com/EIDOSLAB/UNITOPATHO,FALSE,2/9/2021 10:09,"['neural-networks', 'health', 'data', 'cancer', 'histopathology', 'histopathology-images', 'histopathological-image', 'medical-image-processing', 'medical-images']",14,3,5,0,4,Jupyter Notebook,3336,1,0,1,0,30,0,0,0,,,,,,,,,,,
dqqcasia/mosst,https://github.com/dqqcasia/mosst,FALSE,3/19/2022 7:43,[],15,4,3,0,1,Python,3505,0,0,1,0,4,0,0,0,,,,,,,,,,,
malteos/aspect-document-similarity,https://github.com/malteos/aspect-document-similarity,FALSE,10/12/2020 13:11,[],52,6,8,1,1,Jupyter Notebook,458,0,0,1,1,11,0,0,0,,,,,,,,,,,
neuralmagic/sparseml,https://github.com/neuralmagic/sparseml,FALSE,12/11/2020 14:07,"['pytorch', 'keras', 'model-sparsification', 'sparsification-recipes', 'tensorflow', 'smaller-models', 'deep-learning-library', 'deep-learning-algorithms', 'deep-learning-models', 'automl', 'pruning-algorithms', 'sparsity', 'sparsification', 'recipe-driven-approaches', 'pruning', 'computer-vision-algorithms', 'object-detection', 'image-classification', 'nlp', 'onnx']",1353,32,100,23,31,Python,219490,49,32,105,24,1160,2,0,0,,,,,,,,,,,
DannielSilva/MMBERT,https://github.com/DannielSilva/MMBERT,FALSE,4/11/2021 21:30,[],9,2,1,0,3,Python,370,0,0,2,0,71,0,0,0,,,,,,,,,,,
JoshuaGhost/expred,https://github.com/JoshuaGhost/expred,FALSE,12/27/2020 13:01,[],5,2,1,0,2,Python,1238,0,0,5,0,63,0,0,0,,,,,,,,,,,
NyanNyanovich/nyan,https://github.com/NyanNyanovich/nyan,FALSE,4/21/2022 11:07,"['aggregator', 'clustering', 'embeddings', 'news', 'python', 'telegram', 'news-aggregator', 'telegram-channel', 'newsfeed', 'newsfeed-aggregator']",48,2,5,3,1,Python,152,0,0,1,6,106,0,0,0,,,,,,,,,,,
zjunlp/LREBench,https://github.com/zjunlp/LREBench,FALSE,5/2/2022 7:43,"['low-resource', 'lrebench', 'relation-extraction', 'few-shot', 'information-extraction', 'kg', 'knowledge-graph', 'long-tail', 'prompt', 'benchmark', 'data-augmentation', 'dataset', 're', 'self-training', 'efficient', 'knowprompt', 'data-augumentation', 'chinese']",17,4,1,0,2,Python,1183,0,0,1,0,52,0,0,0,,,,,,,,,,,
HLTCHKUST/cqr4cqa,https://github.com/HLTCHKUST/cqr4cqa,FALSE,4/11/2022 7:50,[],6,5,0,0,2,Python,459,0,0,1,0,6,0,0,0,,,,,,,,,,,
omarWafaay/MathFormApp,https://github.com/omarWafaay/MathFormApp,FALSE,1/6/2022 2:43,[],5,1,3,0,3,Python,84,2,0,1,0,37,0,0,0,,,,,,,,,,,
explosion/projects,https://github.com/explosion/projects,FALSE,11/21/2019 12:08,"['nlp', 'natural-language-processing', 'datasets', 'annotations', 'spacy', 'prodigy']",958,31,384,6,22,Python,17953,10,8,5,6,446,7,0,0,,,,,,,,,,,
shariqfarooq123/LocalBins,https://github.com/shariqfarooq123/LocalBins,FALSE,3/28/2022 21:17,[],5,3,0,0,1,Python,521,2,0,1,0,2,0,0,0,,,,,,,,,,,
destwang/DCN,https://github.com/destwang/DCN,FALSE,5/27/2021 5:40,[],34,2,7,0,1,Python,914,8,0,1,0,8,0,0,0,,,,,,,,,,,
newerton/bombcrypto-bot,https://github.com/newerton/bombcrypto-bot,FALSE,1/6/2022 16:18,"['automation', 'bombcrypto', 'bot', 'game', 'gamefi', 'python']",67,5,45,15,2,Python,14246,10,0,5,16,234,3,0,0,,,,,,,,,,,
TooTouch/REVECA,https://github.com/TooTouch/REVECA,FALSE,5/10/2022 15:58,[],24,2,2,0,2,Python,122503,0,0,1,0,87,0,0,0,,,,,,,,,,,
ga642381/ML2021-Spring,https://github.com/ga642381/ML2021-Spring,FALSE,3/1/2021 14:25,"['machine-learning', 'deep-learning']",582,22,266,0,24,Jupyter Notebook,23002,0,0,1,0,135,0,0,0,,,,,,,,,,,
declare-lab/conv-emotion,https://github.com/declare-lab/conv-emotion,FALSE,10/31/2018 23:54,"['dialogue-systems', 'conversational-agents', 'conversational-ai', 'emotion-recognition', 'emotion-analysis', 'sentiment-analysis', 'pretrained-models', 'natural-language-processing', 'natural-language-understanding', 'memory-network', 'lstm', 'pytorch', 'emotion-recognition-in-conversation']",1015,37,292,0,8,Python,769355,7,0,3,0,293,3,0,0,,,,,,,,,,,
ayaka14732/bart-base-jax,https://github.com/ayaka14732/bart-base-jax,FALSE,3/27/2022 2:55,"['natural-language-processing', 'nlp', 'nlp-model', 'bart', 'jax']",13,1,1,0,1,Python,2302,0,0,5,0,60,0,0,0,,,,,,,,,,,
oleges1/quartznet-pytorch,https://github.com/oleges1/quartznet-pytorch,FALSE,10/5/2020 12:27,"['quartznet', 'quartznet-pytorch', 'automatic-speech-recognition', 'asr', 'asr-model', 'pytorch', 'common-voice', 'librispeech']",19,3,6,0,2,Jupyter Notebook,119,2,0,1,0,52,0,0,0,,,,,,,,,,,
KarolisRam/MineRL2021-Intro-baselines,https://github.com/KarolisRam/MineRL2021-Intro-baselines,FALSE,5/7/2021 20:18,[],12,1,2,0,3,Python,10298,0,0,1,0,47,0,0,0,,,,,,,,,,,
zfs1998/data-science,https://github.com/zfs1998/data-science,FALSE,6/26/2021 8:36,[],6,1,9,0,1,Jupyter Notebook,150,0,0,1,0,63,0,0,0,,,,,,,,,,,
BritneyMuller/colab-notebooks,https://github.com/BritneyMuller/colab-notebooks,FALSE,6/17/2020 22:46,"['colab', 'colab-notebooks', 'gpu']",72,14,14,0,1,Jupyter Notebook,10489,0,0,3,0,43,0,0,0,,,,,,,,,,,
DIAGNijmegen/pathology-hooknet,https://github.com/DIAGNijmegen/pathology-hooknet,FALSE,1/5/2021 6:27,[],29,4,5,0,1,Jupyter Notebook,6596,0,0,2,0,135,0,0,62,,,,,,,,,,,
iibrahimli/gpairls,https://github.com/iibrahimli/gpairls,FALSE,1/7/2022 20:32,"['reinforcement-learning', 'interactive-reinforcement-learning', 'bisimulation-metrics']",5,1,1,0,1,Jupyter Notebook,331,0,0,5,0,164,0,0,0,,,,,,,,,,,
Princeton-SysML/FILM,https://github.com/Princeton-SysML/FILM,FALSE,5/16/2022 14:48,[],23,4,3,0,4,Python,11077,0,0,1,0,7,0,0,0,,,,,,,,,,,
wannaphong/Thai_W2P,https://github.com/wannaphong/Thai_W2P,FALSE,11/1/2020 11:19,[],6,1,0,2,1,Python,21905,0,0,2,2,14,0,0,0,,,,,,,,,,,
xinntao/EDVR,https://github.com/xinntao/EDVR,FALSE,4/9/2019 14:03,"['basicsr', 'edvr', 'pytorch']",1356,57,323,0,7,Python,2562,121,0,2,0,349,0,0,0,,,,,,,,,,,
crowsonkb/k-diffusion,https://github.com/crowsonkb/k-diffusion,FALSE,6/21/2022 23:22,[],644,25,114,7,4,Python,114,20,7,1,7,136,0,0,0,,,,,,,,,,,
flyyufelix/google_research_football_kaggle,https://github.com/flyyufelix/google_research_football_kaggle,FALSE,12/3/2020 5:44,[],6,1,1,0,1,Python,904,0,0,1,0,5,0,0,0,,,,,,,,,,,
lucidrains/progen,https://github.com/lucidrains/progen,FALSE,6/9/2021 14:44,"['artificial-intelligence', 'deep-learning', 'proteins']",67,7,9,35,1,Python,209,2,0,1,37,90,0,0,0,,,,,,,,,,,
StellaAthena/transformer-memorization,https://github.com/StellaAthena/transformer-memorization,FALSE,8/25/2021 13:44,[],5,3,4,0,3,C++,71,0,0,1,0,41,0,0,0,,,,,,,,,,,
NickKaparinos/Kaggle-PetFinder.my-Pawpularity-Contest,https://github.com/NickKaparinos/Kaggle-PetFinder.my-Pawpularity-Contest,FALSE,9/24/2021 19:40,"['deep-learning', 'computer-vision', 'pytorch', 'kaggle', 'machine-learning']",7,2,0,0,1,Python,3271,0,0,1,0,35,0,0,0,,,,,,,,,,,
csieuluoi/DEAP-dataset-test-models,https://github.com/csieuluoi/DEAP-dataset-test-models,FALSE,6/9/2021 11:46,[],7,1,1,0,1,Jupyter Notebook,23088,0,0,1,0,22,0,0,0,,,,,,,,,,,
sooftware/nlp-tasks,https://github.com/sooftware/nlp-tasks,FALSE,12/4/2021 5:08,[],52,2,5,0,1,Python,110,0,0,3,0,24,0,0,0,,,,,,,,,,,
rxn4chemistry/rxnfp,https://github.com/rxn4chemistry/rxnfp,FALSE,7/9/2020 12:58,"['reaction-atlas', 'reaction-fingerprints', 'chemical-reactions']",100,8,30,1,1,HTML,330554,1,0,1,6,35,0,0,18,,,,,,,,,,,
Subangkar/Image-Captioning-Attention-PyTorch,https://github.com/Subangkar/Image-Captioning-Attention-PyTorch,FALSE,12/29/2020 17:05,"['pytorch', 'lstm', 'attention-mechanism', 'flickr8k', 'flickr8k-dataset', 'glove-embeddings']",7,2,1,0,2,Jupyter Notebook,2846,0,0,1,0,75,0,0,0,,,,,,,,,,,
INK-USC/Upstream-Bias-Mitigation,https://github.com/INK-USC/Upstream-Bias-Mitigation,FALSE,4/4/2021 3:57,[],5,4,0,0,1,Python,7096,1,0,1,0,4,0,0,0,,,,,,,,,,,
suzgunmirac/hupd,https://github.com/suzgunmirac/hupd,FALSE,6/26/2022 17:40,[],13,3,0,0,1,Jupyter Notebook,1413,0,0,1,0,4,0,0,0,,,,,,,,,,,
royerlab/cytoself,https://github.com/royerlab/cytoself,FALSE,4/27/2021 5:29,"['deep-learning', 'protein', 'imaging', 'autoencoder', 'fluorescence', 'pytorch', 'self-supervised', 'self-supervised-learning', 'tensorflow', 'opencell', 'microscopy']",27,3,4,1,2,Python,52624,1,0,2,2,36,0,0,0,,,,,,,,,,,
GLAMOR-USC/CLiMB,https://github.com/GLAMOR-USC/CLiMB,FALSE,6/8/2022 22:34,[],18,5,3,0,3,Python,1961,0,0,1,0,216,0,0,0,,,,,,,,,,,
del-luna/choco_python,https://github.com/del-luna/choco_python,FALSE,5/13/2022 5:18,[],8,1,1,0,4,CSS,109423,1,1,6,0,66,0,0,0,,,,,,,,,,,
chenanga/qt5_yolov5,https://github.com/chenanga/qt5_yolov5,FALSE,8/27/2021 12:44,7,1,1,0,1,Python,13750,0,0,1,0,2,0,0,0,,,,,,,,,,,,
eracah/slot-contrastive-networks,https://github.com/eracah/slot-contrastive-networks,FALSE,7/17/2020 23:20,[],5,2,0,0,1,Python,282,0,0,1,0,226,0,0,0,,,,,,,,,,,
ajayjain/lmconv,https://github.com/ajayjain/lmconv,FALSE,6/18/2020 0:51,[],74,12,7,0,3,Python,21619,0,0,2,0,159,0,0,20,,,,,,,,,,,
EleutherAI/oslo,https://github.com/EleutherAI/oslo,FALSE,8/25/2022 18:28,[],61,2,9,0,25,Python,6369,13,2,94,10,970,0,0,0,,,,,,,,,,,
somepago/AMA,https://github.com/somepago/AMA,FALSE,6/8/2021 22:47,"['anomaly-detection', 'pytorch', 'deep-learning', 'unsupervised-learning']",13,1,3,0,1,Python,167,1,0,1,0,3,0,0,0,,,,,,,,,,,
PacktPublishing/Mastering-Transformers,https://github.com/PacktPublishing/Mastering-Transformers,FALSE,2/8/2021 11:09,[],187,9,78,0,6,Jupyter Notebook,49205,0,0,1,0,45,0,0,0,,,,,,,,,,,
